clf_lex,clf_pos,clf_conc,clf_emb,clf_lex_pos,clf_lex_conc,clf_lex_emb,clf_lex_pos_conc,clf_lex_pos_emb,clf_lex_emb_conc,clf_lex_pos_emb_conc,clf_lex_tm,clf_pos_tm,clf_conc_tm,clf_emb_tm,clf_lex_pos_tm,clf_lex_emb_tm,clf_lex_conc_tm,clf_conc_emb_tm,clf_lex_pos_conc_tm,clf_lex_pos_conc_emb_tm,gold,lemmas
1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,"['отрицать', 'храм', 'христос', 'спаситель', 'десятилетие', 'возвести', 'подобие']"
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['цель', 'террорист', 'продержать', 'заложник', 'бомба', 'убить', 'далее']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['сообщать', 'привести', 'решение', 'планета', 'фаэтон', 'перебросить', 'межпланетный', 'взаимодействие', 'основной', 'часть', 'масса', 'земля', 'реализовать', 'примерно', 'тыс', 'год', 'назад']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['радикальный', 'предложение', 'попытаться', 'столкнуть', 'астероид', 'нынешний', 'орбита']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['запомнить', 'угон', 'немец', 'население', 'левшин', 'михаил', 'александрович', 'г.', 'р.', 'житель', 'дмитровск', 'отступать', 'начало', 'август', 'год', 'здание', 'аптека', 'городской', 'управа', 'комендатура', 'пекарня', 'клуб', 'парижок', 'знак-кавычки', 'знак-кавычки']"
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,"['обращать', 'внимание', 'особый', 'цинизм', 'уничтожение', 'памятник', 'демонтировать', 'взрыв', 'погибнуть', 'мирный', 'человек']"
1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,"['опасный', 'груз', 'образец', 'сороковой', 'год', 'вес', 'оказаться', 'предел', 'полкилограмма', 'вывезти', 'полигон']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,"['стена', 'красоваться', 'краткий', 'зарисовка', 'поведение', 'птица', 'камень', 'падать', 'башня', 'эмпайр', 'стэйт', 'билдинг', 'сентябрь', 'год']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['персонал', 'ликвидировать', 'сооружение']"
1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,"['подозрение', 'причастность', 'подготовка', 'преступление', 'задержать', 'человек', 'который', 'слово', 'судья', 'исмаэль', 'морать', 'готовиться', 'общественный', 'городской', 'транспорт', 'конец', 'текущий', 'неделя']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,"['фишер', 'принимать', 'участие', 'ликвидация', 'террористический', 'группа', 'состоять', 'человек', 'который', 'прибыль', 'москва', 'задание', 'пятый', 'этаж', 'здание', 'площадь', 'носить', 'имя', 'феликс', 'дзержинский']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['лодка', 'стоять', 'разобрать', 'механизм', 'покинуть', 'гангэ', 'экипаж', 'корабль', 'достаться', 'немец']"
1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,"['неизвестный', 'террористический', 'организация', 'грозить', 'железный', 'дорога', 'франция', 'требовать']"
1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,"['война', 'япония', 'атомный', 'бомба', 'японский', 'город', 'хиросима', 'нагасаки']"
0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,"['сотрудник', 'гпу', 'александр', 'энгельгарт', 'получить', 'задание', 'вместе', 'другой', 'агент', 'поджечь', 'первый', 'часть', 'архив']"
0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,"['молодой', 'человек', 'позвонить', 'милиция', 'сообщить', 'собираться', 'подъезд']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,"['ночь', 'февраль', 'год', 'презирать', 'смерть', 'подползти', 'вплотную', 'блиндаж', 'противник', 'который', 'находиться', 'раненый', 'боец', 'граната', 'уничтожить', 'немой', 'фриц', 'самый', 'спас', 'жизнь', 'эвакуировать', 'поле', 'бой', 'контузить', 'знак-кавычки']"
1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,"['далеко', 'полный', 'данные', 'время', 'оккупация', 'совершить', 'боевой', 'операция', 'уничтожить', 'тысяча', 'солдат', 'офицер', 'гитлеровский', 'армия', 'железнодорожный', 'эшелон']"
1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,"['объединить', 'усилие', 'устроить', 'теракт', 'метро', 'бомба', 'вагон', 'ехать']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,"['остаться', 'запас', 'бензин', 'который', 'влезть', 'транспорт', 'андреа', 'предлагать', 'достаться', 'губернатор', 'человек', 'знак-кавычки', 'знак-кавычки']"
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"['управление', 'массовый', 'взрыв', 'аппаратура', 'позволять', 'выполнять', 'инициирование', 'блок', 'один', 'команда', 'заданный', 'последовательность', 'интервал', 'временный', 'выдержка', 'выборочно', 'остальной']"
1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,"['напомнить', 'январь', 'половина', 'пятый', 'вечер', 'террорист', 'смертник', 'другой', 'версия', 'сообщница', 'толпа', 'встречать', 'аэропорт', 'домодедово', 'знак-кавычки']"
0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,"['исчезновение', 'лаз', 'объясняться', 'скоро', 'проход', 'земля', 'уничтожить', 'засыпать', 'конец', 'начало', 'год', 'столетие']"
0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,"['практически', 'причтей', 'стать', 'случай', 'молодой', 'британец', 'арестовать', 'осудить', 'эмоциональный', 'запись', 'снегопад', 'прекратиться', 'дать', 'улететь', 'каникулы', 'аэропорт', 'знак-кавычки']"
1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,['подкоп']
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,"['откладывать', 'бомба', 'загонять', 'соперник', 'угол', 'стараться']"
1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,"['недовольный', 'работа', 'общественный', 'транспорт', 'мужчина', 'вытащить', 'карман', 'сотовый', 'телефон', 'набрать', 'сообщить', 'диспетчер', 'станция', 'метро', 'проспект', 'победа', 'открыть', 'знак-кавычки', 'знак-кавычки']"
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"['подрывной', 'деятельность', 'местный', 'житель', 'приступить', 'день', 'назад', 'устраивать', 'фейерверк', 'запускать', 'ракета', 'хлопушка', 'петарда']"
1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,"['затопить', 'линкор', 'французский', 'экипаж', 'орудие', 'турбина', 'прибор', 'подлежать', 'восстановление']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['тайный', 'убежище', 'египетский', 'террорист', 'брать', 'интервью', 'пакистанский', 'студент', 'собираться', 'совершить', 'теракт', 'чикагский', 'небоскреб', 'встречаться', 'дочь', 'иракский', 'генерал', 'служить', 'саддам', 'видеть', 'палестинский', 'смертник', 'войти', 'кафе', 'пояс', 'шахид', 'бывать', 'база', 'афгано', 'граница', 'участвовать', 'операция', 'поимка', 'бен', 'ладен']"
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['учеба', 'должный', 'закончить', 'октябрь', 'го', 'заниматься', 'гидродинамика', 'аэродинамика', 'писать', 'дипломный', 'работа', 'профессор', 'поляхов', 'август', 'американец', 'атомный', 'бомба']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['танкер', 'нефть']"
1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,"['лейтенант', 'луиджи', 'ферраро', 'известный', 'заплыв', 'турецкий', 'порт', 'мерсин', 'александретта', 'заминировать', 'транспорт', 'вспоминать', 'школа', 'подготовка', 'пловец', 'вальдано', 'время', 'район', 'находиться', 'рука', 'немец', 'встретиться', 'английский', 'офицер', 'лайонел', 'крэбб', 'итальянец', 'марцуло', 'знак-кавычки']"
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"['потребоваться', 'машина', 'роман', 'зайти', 'полицейский', 'участок', 'афины', 'поинтересоваться', 'согласиться', 'объяснить', 'знак-кавычки']"
1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,"['вести', 'вода', 'акведук', 'выброс', 'тысяча', 'кубометр', 'земля']"
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['построить', 'необходимо', 'млн', 'кубометр', 'скальный', 'порода', 'вывести', 'рыхлый', 'грунт', 'уложить', 'бетон']"
1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,"['уход', 'наполеон', 'приказать', 'кремль', 'другой', 'памятник', 'культура', 'уцелеть', 'пожар']"
0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,"['пакистанский', 'арабский', 'телевидение', 'показать', 'видеозапись', 'иорданский', 'смертник', 'который', 'целый', 'группа', 'сотрудник', 'цру', 'афганистан']"
1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['понимать', 'отличие', 'любимый', 'книга', 'прислать', 'прогрессор', 'земля', 'который', 'чертовый', 'матерь', 'башня', 'решить', 'проблема']"
1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,"['подразделение', 'народный', 'фронт', 'освобождение', 'эритрея', 'захватить', 'господствующий', 'высота', 'водопровод', 'город', 'конец', 'подослать', 'запас', 'вода']"
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['новоалександровск', 'предотвратить', 'покушение', 'местный', 'предприниматель', 'который', 'пытаться', 'собственный', 'автомобиль']"
1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,"['один', 'памятный', 'старожил', 'партизан', 'пытаться', 'мост', 'расстрелять', 'прикопать', 'вместе', 'детонатор', 'мина', 'улика']"
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['исключать', 'вариант', 'который', 'преступник', 'использовать', 'водитель', 'втемную', 'оставить', 'машина']"
0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,"['герой', 'фильм', 'военнослужащий', 'который', 'дать', 'задание', 'разузнать', 'поезд']"
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"['статуя', 'будда', 'црушник', 'говорить']"
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,"['обратимый', 'внимание', 'мягко', 'стать', 'намекать', 'зданович', 'отсутствие', 'рязань', 'состав', 'преступление', 'попытка', 'дом', 'убеждать', 'шуметь']"
1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['пресс', 'служба', 'фсб', 'поступить', 'сообщение', 'проверка', 'содержимое', 'рязанский', 'мешок', 'вывезти', 'полигон', 'попытаться']"
1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,"['посудить', 'взрыватель', 'украсть', 'должный', 'нести', 'ответственность', 'ребенок', 'бомж', 'найти', 'мешок', 'сахар']"
0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,"['конец', 'октябрь', 'омск', 'сотрудник', 'управление', 'фсб', 'омский', 'область', 'фальшивый', 'документ', 'беспрепятственно', 'заехать', 'автомобиль', 'территория', 'предприятие', 'омскводоканал', 'преодолевать', 'трехуровневый', 'защита', 'емкость', 'жидкий', 'хлор', 'знак-кавычки', 'знак-кавычки']"
0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,"['количество', 'взрывчатый', 'вещество', 'достаточно', 'дом']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['некрасиво', 'выглядеть', 'террорист', 'дом', 'рязань', 'использовать', 'машина', 'числиться', 'автопарк', 'фсб']"
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"['русский', 'дом', 'убить', 'человек', 'женщина', 'рыдать', 'труп', 'родной', 'язык', 'проклинать', 'сделать']"
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,"['третий', 'спохватиться', 'гексоген', 'производить', 'россия', 'закрытый', 'военный', 'предприятие', 'установить', 'купить', 'самый', 'который', 'дома', 'стоить', 'ничто']"
1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"['конец', 'сентябрь', 'предполагаться', 'жилой', 'здание', 'рязань', 'тула', 'псков', 'самара']"
0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,"['соображение', 'политический', 'целесообразность', 'захотеть', 'дом', 'повысить', 'боевой', 'дух', 'нация']"
1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,"['отсутствие', 'правдивый', 'информация', 'породить', 'версия', 'спецслужба', 'действительно', 'хотеть', 'жилой', 'дом', 'рязань', 'оправдание', 'наступление', 'федеральный', 'войско', 'чечня', 'поднятие', 'боевой', 'дух', 'солдат']"
1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,"['переход', 'партия', 'спс', 'кремлевский', 'политический', 'пул', 'ситуация', 'демократический', 'фланг']"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['снг', 'обернуться', 'череда', 'конфликт', 'разрушение']"
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,"['кубинец', 'рынок', 'приобретение', 'локофан']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"['писать', 'комсомольский', 'правда', 'попытка', 'аэрофлот', 'связанный', 'предпочтение', 'автоваз', 'банк', 'мост-банк', 'интерес', 'оказаться', 'ущемить', 'знак-кавычки', 'знак-кавычки', 'знак-кавычки', 'знак-кавычки', 'знак-кавычки']"
0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,"['кристиан', 'диор', 'создать', 'собственный', 'дом', 'мода', 'представить', 'суд', 'общественность', 'первый', 'коллекция', 'который', 'тогдашний', 'мир', 'буквально']"
0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,"['самый', 'главное', 'гениальный', 'идея', 'который', 'способный', 'виртуальный', 'мир', 'знак-кавычки']"
1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"['большой', 'ситуация', 'таджикистан', 'киргизия', 'узбекистан', 'апробировать', 'механизм']"
1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,"['отметить', 'прекрасный', 'повод', 'встретиться', 'поклонник', 'юбилей', 'творческий', 'деятельность', 'красивый', 'очередной', 'москва', 'порадовать', 'человек', 'знак-кавычки']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['год', 'родиться', 'коктейль', 'молотов', 'который', 'середина', 'мозги', 'американский', 'аудитория', 'знак-кавычки', 'буквально']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"['дорога', 'вести', 'нальчик', 'кабардино-балкария', 'ситуация', 'северный', 'кавказ']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['скоро', 'аль-каида', 'понять', 'понимать', 'спецслужба', 'местный', 'джамаат', 'ситуация', 'республика', 'практически', 'северный', 'кавказ', 'использовать', 'связь', 'адыг', 'который', 'расселить', 'черный', 'море', 'каспий', 'знак-кавычки']"
0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,"['ситуация', 'испанец', 'кросас', 'краска', 'описать', 'твиттер']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['новый', 'задание', 'отыскать', 'создатель', 'серия', 'загадочный', 'видеоклип', 'появление', 'который', 'сеть', 'мировой', 'андеграунд', 'буквально']"
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['хит', 'песня', 'взгляд', 'чарт', 'ближайший', 'будущее', 'знак-кавычки', 'знак-кавычки']"
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"['зал', 'прямой', 'переносный', 'смысл', 'герой', 'группа', 'технология', 'знак-кавычки', 'буквально']"
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"['первый', 'гомеопатический', 'лечебный', 'диагностический', 'центр', 'аконит', 'гомеомед', 'тихий', 'застойный', 'мирок', 'медицинский', 'услуга', 'прямой', 'эфир', 'программа', 'радио', 'знак-кавычки', 'знак-кавычки', 'знак-кавычки', 'буквально']"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['проблема', 'юг', 'осетия', 'стать', 'последний', 'капля', 'который', 'стабильность', 'российский', 'северный', 'кавказ']"
0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,"['антигламурный', 'песня', 'комбайнер', 'игорь', 'растеряев', 'интернет']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['превратиться', 'ретранслятор', 'чужой', 'боль', 'который', 'спокойствие', 'ментальный', 'поле', 'мягкокрыл']"
1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,"['декабрь', 'олимпийский', 'знак-кавычки', 'знак-кавычки']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['случайно', 'возникать', 'ситуация', 'разовый', 'мероприятие', 'финансовый', 'спекулянт', 'способный', 'вполне', 'здоровый', 'первый', 'взгляд', 'экономический', 'политический', 'структура']"
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['ситуация', 'вопиять', 'ошибка', 'уругваец', 'хорхе', 'ларрионд', 'который', 'первый', 'этап', 'плей-офф', 'увидеть', 'гол', 'фрэнк', 'лэмпард', 'ворота', 'сборная', 'германия']"
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['практически', 'стать', 'ясно', 'некритический', 'продолжение', 'логика', 'выживание', 'прикрывать', 'риторика', 'многовекторность', 'вести', 'десятилетие', 'накапливать', 'усугублять', 'проблема', 'который', 'любой', 'момент', 'хаотизировать', 'постсоветский', 'пространство', 'знак-кавычки']"
1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['тема', 'дом', 'сибиряк', 'провалить', 'кастинг', 'знак-кавычки']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['весна', 'эксперт', 'публично', 'предупреждать', 'губернатор', 'николай', 'виноградов', 'многое', 'авантюрный', 'постановление', 'ноябрь', 'г.', 'местный', 'земельный', 'рынок', 'обескровить', 'бизнес', 'знак-кавычки', 'знак-кавычки']"
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,"['хотеть', 'школа', 'изнутри', 'социальный', 'неравенство']"
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['служба', 'специальный', 'финансовый', 'средство', 'сгинуть', 'революционный', 'смута', 'конец', 'великий', 'отечественный', 'война', 'неучтенный', 'казна', 'снова', 'пополниться', 'рука', 'последователь', 'государев', 'человек', 'оказаться', 'акция', 'веймарский', 'республика', 'бомба', 'способный', 'экономика', 'европа', 'знак-кавычки']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['прогноз', 'специалист', 'продажа', 'социальный', 'сеть', 'вполне', 'рынок', 'интернет', 'ближайший', 'год', 'стоить', 'игнорировать', 'текущий', 'возможность', 'работа', 'клиент', 'существующий', 'будущий', 'знак-кавычки']"
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['функциональный', 'возможность', 'модель', 'мозг']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['ита', 'служба', 'предстоять', 'устареть', 'подход']"
1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,"['ужасно', 'число', 'заложник', 'ребенок', 'акция', 'хрупкий', 'баланс', 'межконфессиональный', 'межнациональный', 'отношение', 'регион']"
1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"['перл', 'диктор', 'сказать', 'хиросома', 'виноватый', 'мозг', 'смысл', 'выходить', 'доктор', 'гормон', 'знак-кавычки']"
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['накопление', 'факт', 'позволять', 'устояться', 'представление', 'мир', 'происходить', 'медленно']"
1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"['тупой', 'вопрос', 'придумывать', 'мозг', 'враг']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['ситуация', 'руцкой']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['любой', 'сфера', 'однажды', 'находиться', 'один', 'человек', 'который', 'мыслить', 'широко', 'практичный', 'смело', 'бунтарь', 'готовый', 'устояться', 'положение', 'вещь', 'переменить', 'кардинальный']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['свободный', 'египет', 'ликовать', 'мубарак', 'удрать', 'страна', 'новостной', 'канал', 'пятница', 'информация', 'который', 'давно', 'ждать', 'буквально']"
0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,"['елена', 'костюченко', 'который', 'весна', 'практически', 'блогосфера', 'запись', 'сегодня', 'идти', 'гей', 'парад', 'интервью', 'газета', 'признаться', 'закон', 'парализовать', 'движение', 'питер', 'знак-кавычки', 'знак-кавычки']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['проект', 'петровка', 'просуществовать', 'полгода', 'успеть', 'клубный', 'жизнь', 'знак-кавычки']"
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['понимать', 'плевать', 'закон', 'условность', 'общество', 'стремиться']"
0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,"['новый', 'законопроект', 'штраф', 'пропаганда', 'гомосексуализм', 'педофилия', 'блогосфера']"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,[]
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['программа', 'здоровье', 'руководство', 'елена', 'малышева', 'последний', 'время', 'просто', 'российский', 'интернет']"
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"['детский', 'любопытство', 'непоседливость', 'эрот', 'сын', 'афродита', 'который', 'бояться', 'бог', 'привычный', 'картина', 'мир', 'дойти', 'истинный', 'взросление', 'встреча', 'хтонический', 'древний', 'божество', 'эрос', 'создатель', 'человек', 'гей', 'земля']"
1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,"['дефолт', 'внутренний', 'долг', 'американец', 'пострадать', 'гражданин', 'карьера', 'обама', 'закончиться']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['сеть', 'готовый', 'рынок', 'америка', 'европа', 'россия', 'китай']"
0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,"['премьер-министр', 'владимир', 'путин', 'конец', 'апрель', 'год', 'информационный', 'пространство', 'спонтанный', 'идея', 'объединить', 'российский', 'газпром', 'украинский', 'нафтогаз', 'знак-кавычки', 'знак-кавычки', 'знак-кавычки']"
0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,"['говорить', 'писатель', 'который', 'советский', 'сообщество', 'мир', 'книга', 'рассказать', 'правда']"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['жертва', 'режим', 'демократический', 'египет', 'волновать', 'запад', 'турция', 'задача', 'сирия', 'знак-кавычки']"
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['личный', 'жизнь', 'теледив', 'известно', 'ноябрь', 'прошлый', 'год', 'интернет', 'сообщество', 'новость', 'ольга', 'бузов', 'сыграть', 'свадьба', 'шикарный', 'бузова', 'знак-кавычки', 'знак-кавычки']"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['концепт', 'кара', 'невероятный', 'дизайн', 'новый', 'представительский', 'модель', 'мозг']"
1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"['м', 'крис', 'манимейкер', 'мир', 'турнирный', 'покер', 'эсфандиарь', 'решить', 'стать', 'активный', 'участник', 'покерный', 'турнир']"
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,"['говорить', 'сон', 'кошка', 'посмотреть', 'млн', 'ролик', 'мама', 'нежно', 'обнять', 'беспокоиться', 'котенок', 'быстро', 'набрать', 'просмотр']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['готовый', 'подмостки', 'появиться', 'один', 'свитер']"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['ксенофобия', 'стать', 'бомба', 'замедленный', 'действие', 'который', 'общество']"
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['результат', 'кропотливый', 'работа', 'появиться', 'первый', 'женский', 'дух', 'лакост', 'который', 'просто', 'общественность']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['озлобление', 'крестьянин', 'большинство', 'население', 'способ', 'обстановка', 'страна']"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"['даная', 'сперва', 'страна', 'молниеносно', 'разлетаться', 'регион', 'телефон', 'несчастный', 'номер', 'указать']"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"['необычный', 'время', 'забавный', 'слово', 'джакузи', 'иметь', 'итальянский', 'корень', 'солнечный', 'италия', 'родина', 'оливка', 'паста', 'появиться', 'свет', 'кандидо', 'изобретение', 'который', 'впоследствии', 'мир', 'знак-кавычки', 'буквально']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['легендарный', 'пенный', 'скач', 'вновь', 'лето']"
