,sents,targets,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
5221,пока_ADVB утюжить_INFN городок_NOUN нагоя_NOUN токио_NOUN сторона_NOUN тихий_ADJF океан_NOUN прогуливаться_VERB дождь_NOUN удивительный_ADJF зоопарк_NOUN тоям_NOUN лакомиться_VERB знаменитый_ADJF суп_NOUN мисо_NOUN завод_NOUN производить_VERB,1,0.17947204,0.0,0.0021166324,0.0,0.0,0.17867975,0.00012910299,0.09328946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458911,0.0,0.0,0.0,0.0,0.0,0.09483534,0.0,0.0,0.0,0.30558655,0.0,0.0,0.0
5222,пустыня_NOUN утюжить_INFN друг_NOUN друг_NOUN 6_NUMR дивизия_NOUN плюс_CONJ 3_NUMR бригада_NOUN резерв_NOUN британский_ADJF сторона_NOUN 3_NUMR немецкий_ADJF 7_NUMR условно_ADVB боеготовый_ADJF итальянский_ADJF дивизия_NOUN друг_NOUN+друг_NOUN друг_NOUN+друг_NOUN друг_NOUN+друг_NOUN,1,0.0,0.0,0.003476947,0.0,0.2017247,0.0015096182,0.009776815,0.0,0.0,0.0046740747,0.0,0.0,0.0,0.0,0.0,0.58792686,0.0016160061,0.0,0.0,0.0,0.009037475,0.0,0.0025321392,0.0,0.0,0.0,0.17696781,0.0,6.931497e-06,0.0007505444
5223,следующий_ADJF участник_NOUN группа_NOUN идти_VERB след_NOUN след_NOUN прокладывать_PRTF лыжня_NOUN дистанция_NOUN метр_NOUN друг_NOUN друг_NOUN утюжить_INFN лыжня_NOUN переменный_ADJF ход_NOUN скользящий_ADJF шагом_ADVB друг_NOUN+друг_NOUN друг_NOUN+друг_NOUN друг_NOUN+друг_NOUN,1,0.0,0.0,0.0,0.0,0.32456344,0.01555473,0.25688738,0.00035670918,0.0,0.0,0.0,0.23464991,0.0,0.0,0.0,0.0007569982,0.083700374,0.0,0.0,0.00048469866,0.0,0.0,0.0043913536,0.0,0.0,0.0,0.04823674,6.571796e-05,0.030351972,0.0
5224,местный_ADJF промысловик_NOUN утюжить_INFN волжский_ADJF дно_NOUN начисто_ADVB подрывать_GRND кормовой_ADJF база_NOUN нерестилище_NOUN,1,0.052885037,0.0,0.0,0.19029886,0.0,0.32967603,0.0,0.0,0.0,0.0,0.0,0.0,0.008131974,0.0,0.054402377,0.11166684,0.13436346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016777532,0.0,0.118407704
5225,месяц_NOUN объявление_NOUN решение_NOUN мировой_ADJF сми_NOUN утюжить_INFN мозги_NOUN весь_ADJF мир_NOUN <NUM_FLOAT>_NUMR человек_NOUN начать_VERB искренне_ADVB считать_INFN действительно_ADVB единственный_ADJF самый_ADJF благородный_ADJF возможный_ADJF выход_NOUN ситуация_NOUN сложиться_PRTF из-за_PREP объективный_ADJF сильнейший_ADJF весь_ADJF мировой_ADJF история_NOUN кризис_NOUN весь_ADJF+мир_NOUN весь_ADJF+мир_NOUN весь_ADJF+мир_NOUN,1,0.004096394,0.0,0.0007933533,0.0,0.00011707951,0.0,0.49148372,0.0,0.0,0.0030107864,0.0,0.086721905,0.0,0.098923214,0.0,0.0036560304,0.0,0.0,0.0,0.12201817,0.0,0.0,0.042772155,0.0,0.045588944,0.0,0.09519404,0.0,0.0056242053,0.0
5226,например_CONJ брать_VERB немецкий_ADJF язык_NOUN командир_NOUN катюша_NOUN утюжить_INFN окоп_NOUN танк_NOUN самый_ADJF первое_NOUN бой_NOUN утюжить_INFN+окоп_NOUN утюжить_INFN+окоп_NOUN утюжить_INFN+окоп_NOUN,1,0.0,0.0,0.0012120685,0.0,0.0,0.0,0.0,0.0,0.21593821,0.0,0.15796863,0.0027149876,0.0,0.0,0.0,0.43986142,0.0,0.0,0.08784261,0.0,0.0,0.0,0.00087901077,0.0,0.0,0.0,0.01228591,0.0,0.081039354,0.00025780345
5227,разъярённый_ADJF немецкий_ADJF танк_NOUN начать_VERB утюжить_INFN траншея_NOUN ответ_NOUN полететь_VERB гранат_NOUN бутылка_NOUN зажигательный_ADJF смесь_NOUN немецкий_ADJF+танк_NOUN немецкий_ADJF+танк_NOUN немецкий_ADJF+танк_NOUN,1,0.0,0.0,0.0020500736,0.0,0.0,0.0,0.2666814,0.0,0.005872735,0.0,0.0,0.0,0.0,0.0,0.0,0.5594034,0.019184588,0.0,0.0,0.11006826,0.0,0.0,0.00011182361,0.0,0.0,0.0,0.036627606,0.0,0.0,0.0
5228,танк_NOUN просто_PRCL утюжить_INFN пехота_NOUN сказать_VERB участник_NOUN курский_ADJF битва_NOUN ветеран_NOUN великий_ADJF отечественный_ADJF война_NOUN алексей_NOUN барабан_NOUN великий_ADJF+отечественный_ADJF великий_ADJF+отечественный_ADJF великий_ADJF+отечественный_ADJF,1,0.0,0.0,0.00082281226,0.0,0.0,0.0,0.0104465205,0.0,0.75628775,0.0,0.0,0.0,0.0,0.0,0.0,0.03322551,0.0,0.00015413277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104401015,0.0,0.09466218,0.0
5229,вообще_ADVB итальянец_NOUN снег_NOUN беречь_VERB собирать_VERB бабка_NOUN овощ_NOUN сразу_ADVB снегопад_NOUN утюжить_INFN выглаживать_VERB умащивать_VERB выравнивать_VERB карачки_NOUN ползать_VERB,1,0.0,0.0,0.0,0.0,0.0,0.13814062,0.0,0.0,0.0,0.0,0.0,0.01043745,0.0,0.0,0.0,0.057199847,0.11948773,0.0,0.0,0.0,0.0,0.0,0.16968,0.0,0.0,0.0,0.5048828,0.0,0.0,0.00017155902
5230,10_NUMR 12_NUMR ноябрь_NOUN самолёт_NOUN утюжить_INFN высокогорный_ADJF шатойский_ADJF шаройский_NOUN район_NOUN леса_NOUN примыкать_PRTF село_NOUN бамут_NOUN окраина_NOUN равнинный_ADJF сесть_VERB серноводск_NOUN ассиновская_NOUN 10_NUMR+12_NUMR 10_NUMR+12_NUMR 10_NUMR+12_NUMR,1,0.0,0.0,0.0,0.0007636269,0.0,0.42071027,0.0,0.0029527436,0.11213503,0.0,0.0,0.0,0.0,0.0,0.0018867862,0.16159159,0.0,0.0,6.0334576e-05,0.0,0.026712136,0.0,0.0054222387,0.220033,0.0,1.11983445e-05,0.0,0.04772108,0.0,0.0
5231,весь_ADJF время_NOUN вертолёт_NOUN утюжить_INFN позиция_NOUN утюжить_INFN+позиция_NOUN утюжить_INFN+позиция_NOUN утюжить_INFN+позиция_NOUN,1,0.0,0.0,0.0030714218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51387924,0.0,0.0,0.0,0.0,0.0,0.0,0.47435334,0.0,0.0,0.0,0.0,0.0,0.00869593,0.0
5232,мысль_NOUN догма_NOUN утюжить_INFN спорить_INFN сильный_ADJF бросить_VERB сон_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97112864,0.0,0.028871361,0.0
5233,броненосец_NOUN крейсер_NOUN день_NOUN ночь_NOUN утюжить_INFN океанский_ADJF простор_NOUN обнаруживать_VERB беспризорный_ADJF суд_NOUN корабль_NOUN посылать_VERB подрывной_ADJF партия_NOUN жечь_VERB расстреливать_VERB орудие_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.21361989,0.0,0.0,0.0,0.0,0.0,0.0,0.11983095,0.0,0.51874816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13565145,0.0121496385,0.0,0.0
5234,вновь_ADVB форсирование_NOUN бой_NOUN тяжёлый_ADJF артиллерия_NOUN ранний_ADJF утро_NOUN утюжить_INFN приказ_NOUN комкор_NOUN глазунов_NOUN укрепить_PRTF враг_NOUN левый_ADJF берег_NOUN корпус_NOUN время_NOUN начать_VERB переправа_NOUN,1,0.0,0.0,0.049579047,0.0,0.0,0.0,0.0,0.0,0.0866922,0.0,0.0,0.0,0.0,0.0,0.0,0.752532,0.0,0.05871418,0.052403536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.907622e-05,0.0,0.0,0.0
5235,грузинский_ADJF установка_NOUN залповый_ADJF огонь_NOUN утюжить_INFN мирный_ADJF цхинвал_NOUN западный_ADJF средство_NOUN массовый_ADJF дезинформация_NOUN показывать_GRND гореть_PRTF дом_NOUN промывать_VERB мозги_NOUN русский_ADJF изверг_NOUN подвергать_VERB обстрел_NOUN грузинский_ADJF населить_PRTF пункт_NOUN средство_NOUN+массовый_ADJF населить_PRTF+пункт_NOUN средство_NOUN+массовый_ADJF населить_PRTF+пункт_NOUN средство_NOUN+массовый_ADJF населить_PRTF+пункт_NOUN,1,0.06273691,0.0,0.0,0.0,0.0,0.0,0.45417646,0.0044603604,0.0,0.0,0.0,0.0,0.016749894,0.0,0.0,0.115799904,0.040490642,0.012867236,0.0,0.04019672,0.0,0.0,0.044256575,0.19139554,0.0,0.0,0.016869765,0.0,0.0,0.0
5236,затем_ADVB корабельный_ADJF артиллерия_NOUN сотня_NOUN тяжёлый_ADJF бомбардировщик_NOUN несколько_ADVB неделя_NOUN утюжить_INFN остров_NOUN прежде_ADVB туда_ADVB высаживаться_VERB морпех_NOUN несколько_ADVB+неделя_NOUN несколько_ADVB+неделя_NOUN несколько_ADVB+неделя_NOUN,1,0.0,0.0,0.01817346,0.0,0.0,0.013186318,0.0,0.0,0.00020055803,0.0,0.0,0.0,0.0,0.0,0.0,0.93816316,0.0068753576,0.0,0.0,0.0,0.0,0.0,0.0043131677,0.0,0.0,0.0,0.0017145242,0.0,0.016562939,0.00081067375
5237,хозяин_NOUN изначально_ADVB ставить_PRTF быстрый_ADJF переход_NOUN оборона_NOUN атака_NOUN стать_VERB ещё_PRCL простой_COMP утюжить_INFN самоходка_NOUN разредить_PRTF спартаковский_ADJF тыл_NOUN,1,0.0,0.0,0.00068115076,0.0,0.011684553,0.03236685,0.07908718,0.0,0.0,0.0,0.0,0.0010683702,0.0,0.00032623342,0.0,0.39173123,0.07561088,0.0,0.0,0.1320509,0.0,0.0,0.18814404,0.0,0.0,0.0,0.004420874,0.08282779,0.0,0.0
5238,во-первых_CONJ стоить_VERB подолгу_ADVB утюжить_INFN блесна_NOUN место_NOUN,1,0.0,0.0,0.40151885,0.00064700685,0.0,0.0,0.047008935,0.0058876923,0.0,0.0,0.0,0.11108808,0.0,0.0,0.0,0.0,0.0,4.3908018e-05,0.0,0.08665494,0.0,0.0,0.00088728894,0.0,0.0,0.0,0.3462633,0.0,0.0,0.0
5239,танк_NOUN противник_NOUN утюжить_INFN боевой_ADJF порядок_NOUN <NUM_UINT>-й_NUMR стрелковый_ADJF дивизия_NOUN солдат_NOUN отступать_VERB драться_VERB цех_NOUN тракторный_ADJF завод_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09328458,0.07916753,0.0,0.0,0.0,0.14773981,0.0,0.0,0.6798081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5240,пользоваться_GRND гитлеровский_ADJF танк_NOUN ворваться_VERB передний_ADJF край_NOUN стать_VERB утюжить_INFN траншея_NOUN пулемётный_ADJF гнездо_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0075771078,0.004166829,0.0,0.33640167,0.0,0.0,0.0012033931,0.0,0.00038070043,0.0,0.34541526,0.22764976,0.0,0.0,0.0,0.0,0.0,0.0014482059,0.0,0.0,0.0,0.0016085329,0.07414846,0.0,0.0
5241,время_NOUN конфисковать_PRTF лососёвый_ADJF икра_NOUN крабовый_ADJS осетровый_ADJF лососёвый_ADJF вид_NOUN рыба_NOUN также_CONJ морской_ADJF гребешков_NOUN ёж_NOUN трепанг_NOUN продукт_NOUN переработка_NOUN число_NOUN икра_NOUN пытаться_VERB закапывать_INFN утюжить_INFN бульдозер_NOUN измельчать_INFN топить_INFN мор_NOUN,1,0.06948653,0.016024085,0.0,0.0,0.18006244,0.34171027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021869892,0.0,0.011709718,0.16159293,0.0,0.004131968,0.0021718596,0.0,0.0,0.059374962,0.0,0.0,0.0,0.13172863,0.0,0.0,0.00013659216
5242,время_NOUN металлический_ADJF монстр_NOUN утюжить_INFN равнина_NOUN город_NOUN гоняться_GRND безумно_ADVB метаться_PRTF тадоской_NOUN пока_ADVB обратить_VERB позорный_ADJF бегство_NOUN пуститься_VERB погоня_NOUN передвигаться_GRND плавный_ADJF лёгкость_NOUN доставить_PRTF герсена_NOUN смешанный_ADJF чувство_NOUN удовлетворение_NOUN сожаление_NOUN,1,0.03739666,0.0,0.0,0.0,0.0,0.07341809,0.21515052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13177693,0.0,0.0,0.006501782,0.0,0.0,0.19019149,0.0,0.012518464,0.0,0.33304602,0.0,0.0,0.0
5243,заночевать_INFN перевал_NOUN знакомый_ADJF изба_NOUN верховье_NOUN речка_NOUN аякли_NOUN заодно_ADVB попробовать_INFN добить_INFN тысяча_NOUN километраж_NOUN утюжить_INFN поиск_NOUN след_NOUN тайга_NOUN плато_NOUN,1,0.03518723,0.0,0.0,0.0,0.0,0.15272588,0.002552959,0.0,0.0,0.0,0.0,0.004528918,0.0,0.0,0.0,0.097105615,0.0,0.0,0.1171061,0.0,0.0,0.0,0.0,0.0,0.0,0.049626008,0.2946764,0.24371298,0.0,0.0027778968
5244,палестинец_NOUN утверждать_VERB израильский_ADJF бульдозер_NOUN утюжить_INFN район_NOUN сельхозугодье_NOUN,1,0.011929256,0.0,0.0,0.1515153,0.0,0.0,0.49653128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661066,0.0065301834,0.0,0.0,0.0,0.16738747,0.0,0.0
5245,самый_ADJF утро_NOUN асфальт_NOUN утюжить_INFN добрый_ADJF сотня_NOUN местный_ADJF владелец_NOUN предстоять_VERB распределиться_INFN команда_NOUN вступить_INFN борьба_NOUN путёвка_NOUN московский_ADJF полуфинал_NOUN самый_ADJF+утро_NOUN самый_ADJF+утро_NOUN самый_ADJF+утро_NOUN,1,0.0,0.0,0.0,0.00046545966,0.0,0.0,0.1046001,0.17250244,0.0,0.10412992,0.0,0.205571,0.0,0.00017367539,0.022794135,0.08803491,0.0,0.03523262,0.0,0.0,0.0,0.0,0.0029358247,0.0,0.0,0.0014282148,0.26213163,0.0,0.0,0.0
5246,бомбовоз_NOUN весь_ADJF равнять_VERB земля_NOUN затем_ADVB сухопутный_ADJF броненосец_NOUN утюжить_INFN весь_ADJF захватывать_VERB территория_NOUN,1,0.020256205,0.0,0.0,0.03699696,0.0,0.05513389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7114891,0.0,0.0,0.0,0.00032645042,0.0,0.0,0.0,0.0,0.0,0.03234573,0.018725906,0.12472575,0.0,0.0
5247,субъективно_ADVB машина_NOUN восприниматься_VERB валкий_ADJF отбивать_VERB желание_NOUN утюжить_INFN вираж_NOUN высокий_ADJF скорость_NOUN,1,0.0,0.0,0.0,0.0,0.20395501,0.0,0.105334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023982331,0.0,0.0,0.0,0.017511351,0.0,0.0,0.64783496,0.0,0.0,0.0,0.001382343,0.0,0.0,0.0
5248,бизнесмен_NOUN заниматься_VERB бизнес_NOUN ещё_PRCL школа_NOUN фарцевал_NOUN утюжить_INFN,1,0.74515164,0.0,0.0,0.0,0.0,0.0,0.0073765796,0.071149886,0.0,0.0,0.003947241,0.0,0.0,0.00014533657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17221496,0.0,0.0,0.0,0.0,1.4236615e-05,0.0,0.0,0.0
5249,хотя_CONJ союзник_NOUN утюжить_INFN бомбардировка_NOUN гражданский_ADJF население_NOUN упоение_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00801016,0.0,0.0,0.0,0.095133476,0.0,0.0,0.054418586,0.0011553542,0.52814335,0.0,0.037773937,0.0,0.0,0.0,0.0,0.10540715,0.0028857586,0.16644903,0.0,0.0006231797,0.0,0.0,0.0
5250,улица_NOUN утюжить_INFN машина_NOUN набитый_ADJF шпана_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.343329,0.25372478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15723331,0.0,0.0,0.0,0.0,0.0,0.24571283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5251,прорваться_GRND вражеский_ADJF траншея_NOUN танк_NOUN стать_VERB утюжить_INFN засесть_PRTF гитлеровец_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6252529,0.0,0.0,0.029671345,0.0,0.0028149292,0.0,0.34197518,0.0,0.0,0.0,0.0,0.0,0.0,0.00028564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5252,трактор_NOUN утюжить_INFN силос_NOUN ям_NOUN собирать_VERB вилы_NOUN студент_NOUN подходящий_ADJF весь_ADJF сторона_NOUN прицеп_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.02982026,0.23867479,0.000110757464,0.0,0.0,0.0,0.0,0.27258235,0.0,0.0,0.0,0.00081632135,0.0,0.0,0.0,0.10208304,0.0,0.33576792,0.0,0.0,0.0,0.020144591,0.0,0.0,0.0
5253,самый_ADJF время_NOUN сша_NOUN утюжить_INFN вьетнам_NOUN ковровый_ADJF бомбардировка_NOUN напалм_NOUN дефолиант_NOUN,1,0.003148763,0.0,0.0011602193,0.0,0.0,0.14126034,0.18542607,0.00093721336,0.0,0.082370095,0.0,0.0,0.0,0.0,0.0,0.15572985,0.0,0.0,0.0,0.0,0.0,0.0,0.35898054,0.0,0.0708676,0.0,8.575432e-05,0.0,0.0,3.359979e-05
5254,разный_ADJF калибр_NOUN уровень_NOUN мозговой_ADJF центр_NOUN давно_ADVB превратиться_VERB мозговой_ADJF танк_NOUN вовсю_ADVB утюжить_INFN глобальный_ADJF пространство_NOUN,1,0.00029516785,0.0,0.0,0.0,0.007973794,0.0,0.0027911258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826366,0.0051975776,0.0,0.0,0.47219977,0.0,0.0,0.32062414,0.08063315,0.0,0.0,0.02764859,0.0,0.0,0.0
5255,результат_NOUN воздух_NOUN поднять_PRTS 20_NUMR самолёт_NOUN ввс_NOUN турция_NOUN 2020_NUMR утро_NOUN вечер_NOUN 20_NUMR май_NOUN утюжить_INFN территория_NOUN северный_ADJF ирак_NOUN,1,0.3279525,0.0,0.0,0.0,0.0,0.01357717,0.025564933,0.0,0.17417179,0.010371992,0.0004893522,7.144178e-05,0.0,0.0,0.0,0.39817104,0.0,0.0,0.0,0.0008462705,0.0034579867,0.0,0.0451464,0.0,0.0,0.0,0.0,0.00017908953,0.0,0.0
5256,костянин_NOUN утюжить_INFN троллинг_NOUN темнота_NOUN наловить_VERB шикарный_ADJF уха_NOUN жарёх_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5492347,0.0,0.0,0.0,0.0,0.048171718,0.4025936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5257,однако_CONJ реальность_NOUN день_NOUN таков_ADJS школа_NOUN ребёнок_NOUN попадать_VERB психика_NOUN протяжение_NOUN несколько_NUMR год_NOUN дефицит_NOUN родительский_ADJF внимание_NOUN утюжить_INFN телевещание_NOUN известный_ADJF толк_NOUN,1,0.0001642782,0.0,0.0707327,0.0,0.0,0.00023189695,0.10292368,0.0017912948,0.0,0.0,0.10399615,0.0,0.0,0.012912745,0.0,0.0,0.0,0.0,0.0,0.21269383,0.0,0.0010140414,0.002868751,0.0,0.0,0.0,0.4698642,0.0,0.0,0.020806303
5258,весь_ADJF игра_NOUN утюжить_INFN свой_ADJF бровка_NOUN выполнить_VERB несколько_ADVB угловой_ADJF штрафной_ADJF удар_NOUN протащить_VERB мяч_NOUN половина_NOUN поль_NOUN выложить_VERB мяч_NOUN прямо_ADVB нога_NOUN вагнер_NOUN просто_PRCL попасть_VERB пустой_ADJF ворот_NOUN,1,0.0,0.0,0.0024159653,0.0,0.012188959,0.0,2.1455578e-05,0.15085529,0.0,0.0,0.0,0.45506454,0.0,0.0,0.0,0.00017347612,0.017403439,0.0,0.0,0.0020419194,0.0,0.0,0.27012193,0.0,0.0,0.0,0.018204814,0.0,0.006619872,0.06488833
5259,работа_NOUN тихий_ADJF период_NOUN напарник_NOUN решать_VERB слишком_ADVB утюжить_INFN абитуриент_NOUN больший_ADJF обыкновенно_ADVB рисковать_VERB подсунуть_VERB змея_NOUN история_NOUN палатка_NOUN,1,0.0,0.0,0.00018770935,0.0,0.0,0.26246852,0.0,0.0024159555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118636906,0.0,0.0,0.0,0.0,0.13186604,0.0015271653,0.0,0.0,0.0,0.48289767,0.0,0.0,0.0
5260,мост_NOUN рвануть_VERB давать_VERB утюжить_INFN,1,0.0,0.0,0.018333985,0.0,0.0,0.0,0.0,0.51118165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025047597,0.0,0.0,0.004712331,0.0,0.0,0.0,0.44072443,0.0,0.0,0.0
5261,помнится_CONJ лишь_PRCL прорваться_VERB немецкий_ADJF танк_NOUN попытаться_VERB утюжить_INFN окопчик_NOUN ещё_PRCL кой-кто_NPRO прийтись_VERB темнота_NOUN лежать_INFN ком_NOUN мороженый_ADJF земля_NOUN снег_NOUN немецкий_ADJF+танк_NOUN немецкий_ADJF+танк_NOUN немецкий_ADJF+танк_NOUN,1,0.0,0.0,0.006524749,0.0,0.0,0.13077076,0.070847206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73935765,0.04641171,0.0006557282,0.0,0.0,0.0,0.0,0.0035274765,0.0,0.0,0.0,0.001904811,0.0,0.0,0.0
5262,достаточно_ADVB сказать_INFN зимой_ADVB ратрак_NOUN утюжить_INFN трасса_NOUN также_CONJ прокладывать_VERB горе_ADVB дорожка_NOUN пешеходный_ADJF прогулка_NOUN,1,0.0,0.0,0.005158292,0.0,0.0010451822,0.120516784,0.08746387,0.41488287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20679799,0.0,0.0,0.0,0.0,0.0,0.0050188876,0.0,0.0,0.0,0.058068827,0.10104721,0.0,0.0
5263,бой_NOUN вступить_VERB десантный_ADJF подразделение_NOUN вновь_ADVB геннадий_NOUN николай_NOUN утюжить_INFN позиция_NOUN противник_NOUN предельно_ADVB малый_ADJF дистанция_NOUN поражать_VERB ожить_PRTF огневой_ADJF точка_NOUN немалый_ADJF степень_NOUN способствовать_VERB захват_NOUN горный_ADJF база_NOUN бандит_NOUN утюжить_INFN+позиция_NOUN утюжить_INFN+позиция_NOUN утюжить_INFN+позиция_NOUN,1,1.6492633e-06,0.0,0.0,0.0,0.00699037,0.07014039,0.07130739,0.0,0.038594976,0.0,0.0,0.01667614,0.0,3.0930558e-05,0.0,0.52837956,0.0,0.09994856,0.0,0.08527926,0.0,0.018694157,0.0020301223,0.0,0.0,0.0,0.06192641,0.0,0.0,0.0
5264,настроиться_INFN длительный_ADJF многофигурный_ADJF сложный_ADJF борьба_NOUN придумывать_GRND новое_NOUN расстановка_NOUN воскрешать_GRND идея_NOUN корифей_NOUN прошлое_NOUN утюжить_INFN свой_ADJF восьмиядерный_ADJF очередной_ADJF дуэль_NOUN ван_PRCL вели_NOUN раджаб_NOUN,1,0.0,0.0,0.03135892,0.06915086,0.0036825794,0.0,0.33494377,0.0,0.0,0.036708154,0.0055468576,0.0,0.0,0.08555362,0.0,0.0039281426,0.0,0.1349263,0.0,0.10672714,0.0,0.0,0.012801367,0.0,0.0,0.0,0.17467223,0.0,0.0,0.0
5265,танк_NOUN прорваться_VERB линия_NOUN часть_NOUN пошлый_ADJS вперёд_ADVB развернуться_VERB начать_VERB утюжить_INFN вдоль_ADVB транш_NOUN засыпать_GRND земля_NOUN хоронить_GRND заживо_ADVB весь_ADJF находиться_VERB линия_NOUN окоп_NOUN,1,0.11197019,0.0,0.0,0.0,0.0,0.00032429906,0.017988833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69604266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173674,0.0,0.0
5266,захлебнуться_GRND ярость_NOUN гнев_NOUN американский_ADJF военный_NOUN долго_ADVB утюжить_INFN бомба_NOUN вес_NOUN тонна_NOUN территория_NOUN афганистан_NOUN каждый_ADJF приговаривать_GRND точно_ADVB мулло_NOUN омар_NOUN бен_NOUN ладный_ADJS прятаться_VERB долго_ADVB+утюжить_INFN долго_ADVB+утюжить_INFN долго_ADVB+утюжить_INFN,1,0.08958398,0.0,0.0,0.0,0.0,0.0,0.26781306,0.0,0.0,0.0,0.0,0.00021596593,0.0,0.10803026,0.0,0.023343254,0.0,0.0,0.0,0.0,0.0,0.0,0.15117455,0.0,0.0,0.0,0.26646778,0.0,0.0,0.09337122
5267,менять_VERB курс_NOUN американец_NOUN сразу_ADVB терять_VERB трудолюбивый_ADJS утюжить_INFN океан_NOUN получить_GRND сигнал_NOUN начинать_VERB раскручивать_INFN капитан_NOUN хороший_COMP имя_NOUN пойти_INFN глубина_NOUN сразу_ADVB взять_INFN прицел_NOUN удивляться_VERB николай_NOUN николай_NOUN перейти_VERB слой_NOUN подняться_GRND выше_ADVB сразу_ADVB потерять_VERB,1,0.002194784,0.0,6.238424e-05,0.0,0.071053356,0.08912044,0.0025893622,0.0,0.00029917844,0.01888229,0.0,0.00079823274,0.0,0.0,0.0,0.13199979,0.0,0.13393113,0.0,0.0002476695,0.0,0.0,0.1533284,0.04102591,0.0022643425,0.0,0.35184506,0.0,0.0,0.00035757612
5268,партия_NOUN человек_NOUN обвязаться_GRND верёвка_NOUN уходить_VERB темнота_NOUN завывание_NOUN полярный_ADJF ночь_NOUN белый_ADJF пустыня_NOUN утюжить_INFN вездеход_NOUN зажечь_PRTF фара_NOUN безуспешно_ADVB,1,0.0,0.0,0.0,0.0,0.0,0.20546119,0.2193783,0.0,0.0,0.0,0.0,0.0,0.0,0.082925886,0.0,0.113633595,0.02421826,0.0,0.0,0.0,0.0,0.0,0.19556399,0.0,0.0,0.0,0.15078437,0.0010086839,0.0,0.007025703
5269,осатанелый_ADJS утюжить_INFN пулемётный_ADJF гнездо_NOUN давить_VERB свой_ADJF пыхать_PRTF жар_NOUN многотонный_ADJF туш_NOUN окоп_NOUN дикий_ADJF рёв_NOUN вертеться_VERB место_NOUN делать_VERB убийственный_ADJF восьмёрка_NOUN раздирать_GRND гусеница_NOUN труп_NOUN человек_NOUN валя_NOUN дерево_NOUN разносить_GRND землянка_NOUN засыпать_GRND ход_NOUN сообщение_NOUN,1,0.061127458,0.0,0.0,0.0,3.5366065e-05,0.10272338,0.15252686,0.00023144574,0.0016200816,0.0,0.0,0.0748968,0.0,0.0,0.0,0.17174493,0.18687177,0.026170885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20777209,0.0041842684,0.0,0.010094682
