,sents,targets,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39
5038,сказка_NOUN спать_PRTF красавица_NOUN злой_ADJF фея_NOUN предсказать_VERB новорождённый_ADJF принцесса_NOUN шестнадцатилетний_ADJF возраст_NOUN уколоть_INFN палец_NOUN веретено_NOUN умереть_VERB отец_NOUN немедленно_ADVB велеть_VERB сжечь_INFN сломать_INFN весь_ADJF веретено_NOUN королевство_NOUN уберечь_INFN дочка_NOUN уколоть_INFN+палец_NOUN уколоть_INFN+палец_NOUN уколоть_INFN+палец_NOUN,1,0.0,0.0,0.032979872,0.0,0.0,0.00517397,0.03861424,0.0,0.0,0.0,0.00059841725,0.0,0.07380813,0.0,0.0,0.0,0.0013260408,0.0006988799,0.0,0.18209372,0.0,0.0,0.0,0.0,0.0,0.0,0.6041959,0.0,0.0,0.0,0.0,0.0,0.060510777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5039,поздний_ADJF мероприятие_NOUN подходить_INFN конец_NOUN экскурсовод_NOUN уколоть_INFN присутствующий_ADJF никто_NPRO студент_NOUN поинтересоваться_VERB спонсировать_VERB строительство_NOUN откуда_ADVB вообще_ADVB расти_VERB нога_NOUN,1,0.0,0.0,0.030886788,0.0,0.0,0.10464873,0.0013666573,0.09625712,0.0,0.0,0.01076842,0.0,0.0,0.013209714,0.0,0.0,0.06684409,0.00048699073,0.0,0.28022888,0.004383151,0.0,0.084445514,0.0,0.0,0.0,0.028865771,0.0,0.0,0.0,0.10009888,0.011672708,0.0,0.0026857764,0.0,0.0,0.0,0.0,0.16315079,0.0
5040,стейнер_NOUN передёрнуться_VERB игла_NOUN уколоть_INFN игла_NOUN+уколоть_INFN игла_NOUN+уколоть_INFN игла_NOUN+уколоть_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5041,человек_NOUN самолюбие_NOUN ближний_ADJF готовый_ADJS бить_INFN топор_NOUN собственный_ADJF самолюбие_NOUN уколоть_INFN иголка_NOUN вопить_VERB уколоть_INFN+иголка_NOUN уколоть_INFN+иголка_NOUN уколоть_INFN+иголка_NOUN,1,0.0,0.0,0.24115138,0.0,0.0,0.0,0.09908329,0.0,0.0,0.0,0.0,0.0,0.00085117115,0.000121985504,0.0008429837,0.0,0.1122145,0.0,0.0,0.2557599,0.01529856,0.0,0.15506285,0.00054321653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119070165,0.0,0.0,0.0,0.0
5042,доверять_VERB тонкий_COMP прежний_ADJF уколоть_INFN остромовый_ADJS напрасно_ADVB страдать_VERB вздохнуть_VERB посетитель_NOUN кстати_CONJ зайти_VERB откровенный_ADJF разговор_NOUN,1,0.0,0.0,0.0,0.0,0.0,7.814144e-05,0.05994505,0.013905002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08163775,0.0,0.0,0.39380488,0.0,0.00037567577,0.07078486,0.0,0.0,0.0,0.28043637,0.0,0.0,0.0,0.0,0.0,0.09903231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5043,должный_ADJS означать_INFN понять_VERB какой-то_ADJF заноза_NOUN всё-таки_CONJ уколоть_INFN сердце_NOUN уколоть_INFN+сердце_NOUN уколоть_INFN+сердце_NOUN уколоть_INFN+сердце_NOUN,1,0.0,0.0,0.0,0.0,0.14449942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104167596,0.0,0.0,0.05544349,0.0,0.0,0.0,0.69588953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5044,какой-то_ADJF отстраненность_NOUN заниматься_PRTF свой_ADJF дело_NOUN рэндеть_VERB сторона_NOUN уколоть_INFN хрен_NOUN слушать_VERB обрадовать_VERB,1,0.0,0.0,0.0,0.0,0.0,0.00017685481,0.001771356,0.0,0.0,0.0,0.0,0.0,0.0,0.08948698,0.0,0.0,0.16758282,0.0,0.0,0.34956217,0.0,0.0,0.001094287,0.0,0.0,0.15238243,0.14459442,0.0,0.0024504433,0.0,0.0023244435,0.028126767,0.0,0.0,0.0,0.0,0.0,0.04144406,0.019003,0.0
5045,чуточку_ADVB уколоть_INFN расстроить_VERB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5046,годлоса_NOUN голос_NOUN наполнить_PRTF ветер_NOUN воздушный_ADJF шар_NOUN вырываться_VERB буря_NOUN лишь_PRCL уколоть_INFN,1,0.0,0.0,0.0,0.0,0.16538423,0.00010996016,0.0,0.0,0.005570125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091572545,0.0,0.0,0.66231775,0.0,0.0,0.0,0.0,0.0,0.0,0.011334085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063711315,0.0,0.0
5047,аликс_NOUN уколоть_INFN мысль_NOUN сделать_VERB допрос_NOUN уколоть_INFN+мысль_NOUN уколоть_INFN+мысль_NOUN уколоть_INFN+мысль_NOUN,1,0.0,0.0,0.27961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15923552,0.0,0.0,0.0,0.0,0.0,0.16960779,0.0,0.0,0.0,0.0,0.0,0.0,0.01160442,0.0,0.0,0.37984565,9.661125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5048,почувствовать_VERB уколоть_INFN всё-таки_CONJ женщина_NOUN хотеться_VERB чего-то_ADVB какой-то_ADJF особенный_ADJF отношение_NOUN очень_ADVB приятно_ADVB сознание_NOUN постоянный_ADJF обыденность_NOUN соседка_NOUN этаж_NOUN,1,0.0,0.0,0.00068468705,0.0,0.0,0.0,0.0,0.06603514,0.0,0.0,0.0,0.0,0.0,0.00052687473,0.0,0.0,0.0,0.0,0.0,0.66172224,0.0,0.0,0.00010726896,0.0,0.00091648643,0.0,0.27000737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5049,стальной_ADJF леди_NOUN янтарный_ADJF край_NOUN министр_NOUN финансы_NOUN елена_NOUN матвеев_NOUN таки_PRCL найти_VERB ахиллесов_ADJF пята_NOUN депутат_NOUN слегка_ADVB уколоть_INFN рубль_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.007769159,0.0,0.0,0.0,0.0,0.0,0.0,0.12514251,0.0,0.0,0.0,0.22785173,0.0,0.0,0.041983675,0.0,0.058876038,0.0,0.0,0.0,0.0,0.18935484,0.0,0.0,0.0,0.0,0.102346204,0.0,0.09553586,0.0,0.0,0.15075943,0.00038054225,0.0,0.0
5050,весь_ADJF ждать_VERB ждать_VERB зато_CONJ видный_ADJF красивый_ADJF выбрать_VERB уколоть_INFN ефимья_NOUN андрей_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526738,0.0,0.0,0.0,0.0,0.0,0.012995154,0.0,0.0,0.0,0.0,0.0,0.0,0.70830584,0.0,0.0,0.0,0.0,0.0,0.0,0.1734317,0.0,0.0,0.0,0.0,0.0,0.0
5051,приступать_GRND обсуждение_NOUN проклятый_ADJF вопрос_NOUN должный_ADJS решить_INFN именно_PRCL хотеть_VERB пребывать_INFN комфортный_ADJF миф_NOUN раздражение_NOUN выискивать_INFN слабый_ADJF место_NOUN автор_NOUN уколоть_INFN какой-то_ADJF пессимистический_ADJF неправильный_ADJF вещь_NOUN самый_ADJF решать_GRND свой_ADJF собственный_ADJF психологический_ADJF проблема_NOUN понять_INFN действительный_ADJF положение_NOUN дело_NOUN свой_ADJF+собственный_ADJF свой_ADJF+собственный_ADJF свой_ADJF+собственный_ADJF,1,0.0,0.0,0.15379164,0.0,0.0,0.0,9.686069e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011651751,0.0005047585,0.0,0.5605034,0.0,0.0,0.03143735,0.0,0.0,0.0,0.0004240204,0.0,0.0,0.0,0.061220102,0.0,0.0,0.0,0.0,0.004162625,0.0,0.10898001,0.06609153,0.011709771
5052,миг_NOUN уколоть_INFN острый_ADJF зависть_NOUN сестра_NOUN олимпиада_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.18214823,0.0,0.0,0.0,0.0,0.0,0.20002593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6178258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053,весь_ADJF откладывать_VERB чувствительно_ADVB уколоть_INFN прошедшее_NOUN время_NOUN глагол_NOUN 2_NUMR суметь_VERB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016186345,0.34209695,0.25350088,0.0,0.003401728,0.0,0.01599099,0.30230525,0.0,0.0,0.0,0.0,0.0,0.030463958,0.02571342,0.0,0.0,0.010340555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5054,повернуться_GRND исчезнуть_VERB выбежать_GRND коридор_NOUN прекрасный_ADJF день_NOUN уколоть_INFN флинкса_NOUN таять_PRTF мысленный_ADJF крик_NOUN достаточно_ADVB сильный_ADJF вернуться_INFN,1,0.0,0.0,0.0,0.0,0.2486771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014140822,0.0,0.0,0.0,0.35455534,0.0,0.0,0.02900355,0.0,0.0,0.0,0.3676226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5055,неприятный_ADJF предчувствие_NOUN уколоть_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009897391,0.0,0.0,0.9985632,0.0,0.00044717893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5056,мысль_NOUN уколоть_INFN уйти_VERB поезд_NOUN грудь_NOUN остаться_VERB непонятный_ADJF холод_NOUN,1,0.0,0.0,0.11310285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023352506,0.10584252,0.0,0.0,0.43404946,0.0,0.0,0.005716919,0.0,0.0,0.0,0.19884843,0.13512504,0.0,0.0,0.0,0.0,0.007081216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5057,почувствовать_VERB настоящее_NOUN облегчение_NOUN дуглас_NOUN сказать_VERB что-то_NPRO вместе_ADVB что-то_NPRO больно_ADVB уколоть_INFN значит_CONJ согласиться_INFN спросить_VERB что-то_NPRO+больно_ADVB что-то_NPRO+больно_ADVB что-то_NPRO+больно_ADVB,1,0.0,0.0,0.035535187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447246,0.0,0.0,0.00024691346,0.0,0.0,0.0,0.21875547,0.0,0.0,0.00073788635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5058,слово_NOUN больно_ADVB уколоть_INFN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN,1,0.0,0.0,0.020370526,0.0,0.0,0.0,0.95302397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011668124,0.0,0.008019751,0.00691765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5059,легендарный_ADJF аргентинец_NOUN диего_NOUN марадон_NOUN очередной_ADJF уколоть_INFN свой_ADJF конкурент_NOUN право_NOUN называться_INFN хороший_ADJF игрок_NOUN история_NOUN футбол_NOUN пеле_ADVB,1,0.016658848,0.0,8.179454e-05,0.0,0.0,0.0,0.007544995,0.010700929,0.0,0.17693084,0.0021353161,0.59361446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034647524,0.13071817,0.0,0.0,0.008228082,0.0,0.0,0.0,0.0,0.00021323681,0.0,0.0,0.0,0.0,0.0,0.018525887,0.0,0.0
5060,тишина_NOUN уколоть_INFN сердце_NOUN уколоть_INFN+сердце_NOUN уколоть_INFN+сердце_NOUN уколоть_INFN+сердце_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053646136,0.0,0.27892926,0.0,0.0,0.0,0.0,0.061706193,0.0,0.0,0.0,0.0,0.0,0.0,0.654,0.0,0.0,0.0,0.0,0.0,0.0
5061,словно_CONJ получить_VERB виктор_NOUN какой-то_ADJF нечаянный_ADJF искорка_NOUN свой_ADJF неожиданность_NOUN больно_ADVB уколоть_INFN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN,1,0.0,0.11725142,0.0,0.0,0.0,0.0,0.000265444,0.0,0.0,0.0,0.0068703643,0.0,0.0,0.0,0.0,0.0,0.0,0.0147971,0.0,0.19020966,0.0,9.4690105e-05,0.17707416,0.0,0.0,0.0,0.34285232,0.0,0.0,0.0022550821,0.0,0.0,5.4201755e-05,0.14827561,0.0,0.0,0.0,0.0,0.0,0.0
5062,виноватый_ADJS лайта_NOUN уколоть_INFN игла_NOUN несправедливость_NOUN предложить_INFN выпить_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17086424,0.0,0.0,0.0,0.0,0.0,0.07294472,0.0,0.0,0.4431434,0.0,0.0,0.026212525,0.0,0.0,0.0,0.27959934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072358805,0.0,0.0
5063,рюдзак_NOUN смотреть_VERB парочка_NOUN почувствовать_GRND лишний_ADJF снова_ADVB уколоть_INFN ревность_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698206,0.0,0.0,0.0,0.0,0.0,0.0,0.030179372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5064,рёв_NOUN гали_NOUN язычок_NOUN острый_ADJF случай_NOUN уколоть_INFN ухажёр_NOUN мама_NOUN отпроситься_VERB провожать_INFN,1,0.0,0.0,0.0,0.0,0.0,0.3436659,0.29052132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13717952,0.0,0.0,0.1607608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014204595,0.043724816
5065,давешний_ADJF иголочка_NOUN легонько_ADVB уколоть_INFN сердце_NOUN уколоть_INFN+сердце_NOUN уколоть_INFN+сердце_NOUN уколоть_INFN+сердце_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04430472,0.0,0.0,0.0,0.0,0.0,0.0,0.95569533,0.0,0.0,0.0,0.0,0.0,0.0
5066,признаться_CONJ слово_NOUN обронить_PRTF хазиновый_ADJF драндулет_NOUN пребольно_ADVB уколоть_INFN самолюбие_NOUN,1,0.0,0.0,0.64764893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19715557,0.0,0.0,0.0,0.0,0.0,0.0,0.15519546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5067,уколоть_INFN обидный_ADJF слово_NOUN выразить_VERB тенить_VERB сомнение_NOUN дорогой_ADVB идти_VERB сын_NOUN,1,0.0,0.0,0.26756307,0.0,0.0,0.0,0.35148233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14095922,0.0,0.0,0.0013711515,0.0,0.0,0.0,0.1351086,0.04122682,0.0,0.009791812,0.0,0.0,0.0025082768,0.00064381654,0.0,0.021974213,0.0,0.027370667,0.0,0.0
5068,правда_PRCL смерть_NOUN муж_NOUN даться_VERB ольга_NOUN тяжело_ADVB взять_VERB работа_NOUN отпуск_NOUN график_NOUN полагаться_VERB декабрь_NOUN возможно_CONJ сидеть_INFN пустой_ADJF квартира_NOUN оказаться_VERB ещё_PRCL трудный_COMP работать_INFN прервать_INFN отпуск_NOUN простой_COMP получить_INFN позвонить_VERB вечером_ADVB подумать_VERB мысль_NOUN внезапно_ADVB уколоть_INFN ледяной_ADJF игла_NOUN самый_ADJF сердце_NOUN знать_VERB вечером_ADVB вообще_ADVB самый_ADJF+сердце_NOUN самый_ADJF+сердце_NOUN самый_ADJF+сердце_NOUN,1,0.0,0.0,0.001299831,0.0,3.847841e-06,0.0,0.00036638873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049193134,0.0001527927,0.0,0.42579484,0.0,0.008497033,0.117223576,0.0,0.0,0.0,0.32814667,0.0,0.0,0.02334765,0.0,0.0,0.039451696,0.054445457,0.0,0.0,0.0,0.0,0.00077827985,0.0
5069,шпилька_NOUN сторона_NOUN президент_NOUN образ_NOUN уколоть_INFN премьера_NOUN,1,0.0,0.0,0.0039398368,0.0,0.17201743,0.0033756506,0.0,0.0,0.0,0.0,0.006254491,0.0,0.0015304902,0.0,0.0,0.0,0.0,0.0005857733,0.0,0.17908207,0.0,0.0,0.0,0.0,0.0,0.0,0.21391697,0.0,0.0,0.057056755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3570207,0.0,0.005219845
5070,главный_ADJF жених_NOUN случай_NOUN уколоть_INFN невеста_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06578706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04759937,0.0,0.0,0.0,0.0,0.0,0.0,0.6626961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027933886,0.19598354
5071,иоганн_NOUN больно_ADVB уколоть_INFN пpенебpежительный_ADJS тон_NOUN генpиха_NOUN лёгкость_NOUN котоpий_ADJF недавний_ADJF дpуг_NOUN pасстаться_VERB больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN,1,0.0,0.0,0.172643,0.0,0.0,0.0,0.0015816911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21795988,0.0,0.0,0.026894102,0.0,0.0,0.43102944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5072,пока_ADVB пример_NOUN юлия_NOUN тимошенко_NOUN глаз_NOUN уколоть_INFN,1,0.0,0.0,0.011258626,0.0,0.0022449235,0.0010663386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06070108,0.0,0.0,0.1988768,0.0,0.14705971,0.0006667053,0.0,0.0,0.0,0.15423237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27883974,0.14505363,0.0
5073,поражение_NOUN серьёзно_ADVB уколоть_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833247,0.0,0.0,0.0,0.00089632516,0.0,0.0,0.0,0.0,0.0,0.0,0.028296785,0.0,0.0,0.0,0.37586495,0.0,0.0,0.0,0.0,0.0,0.011617249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5074,почему_ADVB мать_NOUN должный_ADJS говорить_INFN подобный_ADJF вещь_NOUN уколоть_INFN,1,0.0,0.0,0.056600835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43023422,0.0,0.0,0.13701451,0.0,0.0,0.0,0.37099725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005153208,0.0
5075,впечатление_NOUN получать_VERB удовольствие_NOUN больной_COMP уколоть_INFN друг_NOUN друг_NOUN неужели_PRCL проблема_NOUN дело_NOUN заниматься_INFN перемывание_NOUN косточка_NOUN самоедство_NOUN друг_NOUN+друг_NOUN друг_NOUN+друг_NOUN друг_NOUN+друг_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.088979565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6847828,0.0,0.0,1.9670882e-05,0.0,0.0,0.0,0.2262179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5076,человек_NOUN смотреть_VERB человек_NOUN поджать_GRND губа_NOUN говорить_VERB опустить_GRND глаз_NOUN долу_ADVB взглянуть_VERB лицо_NOUN игла_NOUN уколоть_INFN игла_NOUN+уколоть_INFN игла_NOUN+уколоть_INFN игла_NOUN+уколоть_INFN,1,0.0,0.0,0.12876265,0.0,0.0,0.15133882,0.0007100995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041084964,0.0,0.013458889,0.0,0.0,0.65159595,0.000619346,0.0,0.0,0.0,0.0027989,0.0,0.0046095694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050209034,0.0,0.0
5077,замечание_NOUN слегка_ADVB уколоть_INFN однако_CONJ обида_NOUN гнев_NOUN остаться_VERB сила_NOUN время_NOUN,1,0.0,0.0,0.18307486,0.0,0.0,0.14369518,0.45406485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08968593,0.002994179,0.0,0.0,0.011955436,0.0,0.0,0.028061142,0.0,0.0,0.0,0.086468495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5078,весь_ADJF мера_NOUN промурлыкать_VERB оля_NOUN ледяной_ADJF банальность_NOUN фраза_NOUN уколоть_INFN самый_ADJF сердце_NOUN неужели_PRCL весь_ADJF самый_ADJF+сердце_NOUN самый_ADJF+сердце_NOUN самый_ADJF+сердце_NOUN,1,0.0,0.0,0.17147186,0.0,0.16685711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10653206,0.0,0.2818266,0.0011285524,0.0,0.0,0.0,0.26841843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003765417,0.0,0.0
5079,понять_VERB проблема_NOUN натурщица_NOUN уколоть_INFN,1,0.0,0.0,0.004916062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008021598,0.0,0.0,0.00072134077,0.0,0.0,0.0,0.28143823,0.0,0.0,0.3791257,0.32397225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018048581,0.0
5080,острый_ADJF тревога_NOUN уколоть_INFN вано_NOUN приподнять_VERB голова_NOUN дин_NOUN закричать_VERB задыхаться_GRND рывок_NOUN принять_VERB сидячий_ADJF положение_NOUN увидеть_VERB лобов_NOUN странный_ADJF выражение_NOUN лицо_NOUN стоялый_ADJS тихо_ADVB разочарованно_ADVB сказать_VERB балавадзе_NOUN провести_VERB рука_NOUN лицо_NOUN,1,0.0,0.0,0.054308187,0.0,0.0,0.08058857,0.07385344,0.0,0.0,0.006888073,0.032994732,0.060696717,0.07053272,0.0,0.0,0.00039295046,0.0003408784,0.0,0.0,0.113245815,0.0,0.0,0.14085695,0.0,0.0,0.0,0.24621722,0.0,0.0,0.0,0.0,0.0,0.0,0.06355231,0.0,0.004732665,0.0,0.050798867,0.0,0.0
5081,сестра_NOUN поглядеть_VERB нея_NOUN словно_CONJ уколоть_INFN кинжал_NOUN словно_CONJ+уколоть_INFN словно_CONJ+уколоть_INFN словно_CONJ+уколоть_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3227667,0.0,0.0,0.0,0.0,0.0,0.0,0.67723334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5082,секунда_NOUN где-то_ADVB вовсе_ADVB запрятать_PRTF пока_ADVB намёк_NOUN тоненький_ADJF иголочка_NOUN уколоть_INFN мысль_NOUN смерть_NOUN собственный_ADJF уколоть_INFN+мысль_NOUN уколоть_INFN+мысль_NOUN уколоть_INFN+мысль_NOUN,1,0.0,0.0,0.09129532,0.0,0.0,0.0,0.0006778094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13528857,0.0,0.0,0.2714889,0.0,0.0,0.0,0.3600901,0.0,0.002663993,0.13849533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5083,вспышка_NOUN сверкнуть_PRTF сперва_ADVB рядышком_ADVB залететь_PRTF глаз_NOUN проникнуть_PRTF мозг_NOUN ворваться_PRTF сознание_NOUN больно_ADVB уколоть_INFN позорный_ADJS бежать_VERB прочь_ADVB больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN больно_ADVB+уколоть_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0058358,0.16458163,0.0,0.0,0.0,0.0,0.0,0.0,0.0041766707,0.0,0.0,0.0,0.0,0.0,0.39654976,0.0,0.0,0.09599537,0.0,0.0,0.0,0.1757815,0.0,0.0,0.0,0.0,0.0,0.09198326,0.0,0.0,0.0,0.0,0.0,0.0,0.065096006
5084,иосиф_NOUN цитата_NOUN уколоть_INFN,1,0.0,0.0033451077,0.5484355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44821945,0.0,0.0,0.0,0.0,0.0,0.0
5085,одноклассник_NOUN серьёзно_ADVB глубокомысленно_ADVB выдавить_VERB андрей_NOUN хотя_CONJ упоминание_NOUN мужчина_NOUN кристина_NOUN роман_NOUN неприятно_ADVB уколоть_INFN неприятно_ADVB+уколоть_INFN неприятно_ADVB+уколоть_INFN неприятно_ADVB+уколоть_INFN,1,0.0,0.0,0.018668195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020422934,0.0,0.0,0.0,0.0,0.0,0.009431962,0.0,0.16069615,0.0,0.02695559,0.083742894,0.48417693,0.0,0.0,0.07505422,0.0,0.0,0.0,0.12085112,0.0,0.0,0.0,0.0,0.0,0.0
